sample	AMIKACIN	AMINOGLYCOSIDE	APRAMYCIN	AZITHROMYCIN	BETA-LACTAM	BLEOMYCIN	CEFTAROLINE	CEPHALOSPORIN	CHLORAMPHENICOL	CLARITHROMYCIN	CLINDAMYCIN	DAPTOMYCIN	ERYTHROMYCIN	FLORFENICOL	FOSFOMYCIN	FUSIDIC ACID	FUSIDIC_ACID	GENTAMICIN	KANAMYCIN	LINCOMYCIN	LINCOSAMIDE	LINEZOLID	METHICILLIN	MUPIROCIN	PRISTINAMYCIN	QUATERNARY AMMONIUM	QUINOLONE	RIFAMPIN	SPECTINOMYCIN	SPIRAMYCIN	STREPTOGRAMIN	STREPTOGRAMIN B	STREPTOMYCIN	STREPTOTHRICIN	SULFONAMIDE	TELITHROMYCIN	TETRACYCLINE	TOBRAMYCIN	TRIMETHOPRIM	TYLOSIN
14623_8#8	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14200_6#18	S	S	S	S	R	S	S	S	S	S	R	S	R	S	R	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	R	S	S	S	S	R	S	S	R
14355_1#12	S	S	S	S	R	S	S	S	S	S	R	S	R	S	R	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	R	S	S	S	S	R	S	S	R
14672_2#13	S	S	S	S	R	S	S	S	S	S	R	S	R	S	R	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	R	S	S	S	S	R	S	S	R
14555_7#51	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14448_1#61	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14200_6#27	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	R	R	R	S	S	S	R	S	S	R	R	S	S	S	S	S	S	S	S	S	R	R	R	S
14208_8#16	R	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	R	R	S	S	S	R	S	S	R	R	S	S	S	S	R	S	S	S	S	R	R	R	R
14412_8#34	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14208_8#1	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14448_2#5	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14200_6#68	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14672_2#27	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14200_6#38	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	R	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	R	S	S	R	S	S	S
14672_2#28	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	R	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	R	S	S	R	S	S	S
14200_6#40	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14672_2#37	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14200_6#44	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14208_8#17	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14200_8#21	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14324_8#22	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
8524_3#14	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14448_1#80	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14448_1#83	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14200_6#92	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14412_8#83	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14200_8#86	R	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	R	R	R	S	S	S	R	S	S	R	R	S	S	S	S	R	S	S	S	S	R	R	R	R
14623_5#31	R	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	R	R	R	S	S	S	R	S	S	R	R	S	S	S	S	R	S	S	S	S	R	R	R	R
14623_8#53	R	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	R	R	R	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	R	R	R
14355_1#4	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
14672_2#41	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
14448_2#23	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
14355_1#6	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14623_8#60	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	R	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	R	S	S	S	S	R	S	S	R
14355_1#8	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14623_8#62	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14355_1#9	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	R	R	R	S	S	S	R	S	S	R	R	S	S	S	S	S	S	S	S	S	R	R	R	S
14893_8#6	R	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	R	R	R	S	S	S	R	S	S	R	R	S	S	S	S	R	S	S	S	S	R	R	R	R
14672_2#70	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	R	R	R	S	S	S	R	S	S	R	R	S	S	S	S	S	S	S	S	S	R	R	R	S
14208_8#60	R	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	R	R	R	S	S	S	R	S	S	R	R	S	S	S	S	R	S	S	S	S	R	R	R	R
8524_3#8	R	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	R	R	R	S	S	S	R	S	S	R	R	S	S	S	S	R	S	S	S	S	R	R	R	R
14555_7#70	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	R	R	R	S	S	S	R	S	S	R	R	S	S	S	S	S	S	S	S	S	R	R	R	S
14355_1#14	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14623_3#73	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14355_1#21	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14672_2#79	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14623_6#37	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14355_1#23	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	R	R	R	S	S	S	R	S	S	R	R	S	S	S	S	S	S	S	S	S	R	R	R	S
14672_2#43	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	R	R	R	S	S	S	R	S	S	R	R	S	S	S	S	S	S	S	S	S	R	R	R	S
14623_8#5	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	R	R	R	S	S	S	R	S	S	R	R	S	S	S	S	S	S	S	S	S	R	R	R	S
14623_8#15	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	R	R	R	S	S	S	R	S	S	R	R	S	S	S	S	S	S	S	S	S	R	R	R	S
14623_8#50	R	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	R	R	R	S	S	S	R	S	S	R	R	S	S	S	S	R	S	S	S	S	R	R	R	R
8524_3#6	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14672_2#4	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14355_1#29	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	R	S	S	R	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	R	R	R
14323_1#23	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	R	S	S	R	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	R	R	R
8524_3#19	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14448_1#89	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14672_2#1	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14555_7#26	S	S	S	R	S	R	S	S	S	R	R	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	R	R	S	S	S	S	S	S	R	R	R	S	S
14623_6#38	S	S	S	R	S	R	S	S	S	R	R	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	R	R	S	S	S	S	S	S	R	R	R	S	S
14623_4#75	S	S	S	R	S	R	S	S	S	R	R	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	R	R	S	S	S	S	S	S	R	R	R	S	S
14355_1#46	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14208_8#44	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14448_3#77	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14623_8#79	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14355_1#53	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14323_1#17	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14355_1#58	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14412_8#87	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14355_1#76	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14672_2#10	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14355_1#81	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14208_8#4	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14208_8#43	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14623_4#22	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14355_1#89	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14623_8#34	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14412_8#80	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14355_1#90	S	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	S	S	S	S	S	R	R	S	S	R	S	R	S	S	S	S	S	S	R	R	S	S	S
14623_5#59	S	S	S	R	R	R	S	S	S	R	R	S	R	S	R	S	S	S	R	S	S	S	R	R	S	S	R	S	R	S	S	S	S	S	S	R	R	R	S	S
14412_8#88	S	S	S	R	R	R	S	S	S	R	R	S	R	S	R	S	S	S	R	S	S	S	R	R	S	S	R	S	R	S	S	S	S	S	S	R	R	R	S	S
14355_1#92	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14412_8#76	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
8524_3#24	S	S	S	S	R	R	S	S	S	S	R	S	R	S	S	R	S	S	R	S	S	S	R	R	S	R	R	S	S	S	S	R	S	S	S	S	R	R	R	R
14623_8#85	S	S	S	S	R	R	S	S	S	S	R	S	R	S	S	R	S	S	R	S	S	S	R	R	S	R	R	S	S	S	S	R	S	S	S	S	R	R	R	R
14200_8#1	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14323_1#18	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
14672_2#65	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
14323_1#22	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
14448_2#33	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
14323_1#28	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14412_8#65	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14448_1#50	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14323_1#30	R	S	S	S	R	R	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	R	R	S
14623_7#74	R	S	S	S	R	R	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	R	R	S
14323_1#43	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14208_8#41	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14323_1#54	S	S	S	R	S	S	S	S	S	R	R	S	R	S	R	R	S	S	S	S	S	S	R	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
14208_8#80	S	S	S	R	S	S	S	S	S	R	R	S	R	S	R	R	S	S	S	S	S	S	R	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
14208_8#6	S	S	S	R	S	S	S	S	S	R	R	S	R	S	R	R	S	S	S	S	S	S	R	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
14355_1#86	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14672_2#60	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14412_8#81	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14623_5#24	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14323_1#69	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	R	S	S	S	S	R	S	R	R
14355_2#79	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	R	S	S	S	S	R	S	R	R
14323_1#81	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14355_2#55	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
8524_3#22	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	R	R	R	R	S	S	S	R	S	S	R	R	S	S	S	S	S	S	S	S	S	R	R	R	S
14448_1#5	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	R	R	R	S	S	S	R	S	S	R	R	S	S	S	S	S	S	S	S	S	R	R	R	S
14448_1#40	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	R	R	R	S	S	S	R	S	S	R	R	S	S	S	S	S	S	S	S	S	R	R	R	S
14893_8#8	R	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	R	R	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	R	R	R
14448_2#34	R	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	R	R	S	S	S	R	R	S	S	R	S	S	S	S	R	S	S	S	S	R	R	R	R
8524_3#28	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14623_8#3	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14623_5#50	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14355_2#8	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14208_8#36	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
8524_3#36	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14672_2#84	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14623_8#90	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14355_2#12	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14672_2#47	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14208_8#79	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14355_2#54	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14672_2#22	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14355_2#32	R	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	R	R	S	S	S	R	S	S	R	R	S	S	S	S	R	S	S	S	S	R	R	R	R
14448_2#32	R	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	R	R	S	S	S	R	S	S	R	R	S	S	S	S	R	S	S	S	S	R	R	R	R
14208_8#7	R	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	R	R	S	S	S	R	S	S	R	R	S	S	S	S	R	S	S	S	S	R	R	R	R
14672_2#52	R	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	R	R	S	S	S	R	S	S	R	R	S	S	S	S	R	S	S	S	S	R	R	R	R
14355_2#59	R	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	R	R	S	S	S	R	R	S	S	R	S	S	S	S	R	S	S	S	S	R	R	R	R
14412_8#77	R	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	R	R	S	S	S	R	R	S	S	R	S	S	S	S	R	S	S	S	S	R	R	R	R
14355_2#34	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14623_2#4	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14208_8#18	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14355_2#68	S	S	S	S	R	S	S	S	S	S	R	S	R	S	R	S	R	S	S	S	S	S	R	S	S	S	S	S	S	S	S	R	S	S	S	S	R	S	S	R
14672_2#75	S	S	S	S	R	S	S	S	S	S	R	S	R	S	R	S	R	S	S	S	S	S	R	S	S	S	S	S	S	S	S	R	S	S	S	S	R	S	S	R
14448_2#47	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14672_2#71	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	R	R	R	S	S	S	R	S	S	R	R	S	S	S	S	S	S	S	S	S	R	R	R	S
8524_3#30	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14448_1#88	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14355_1#79	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
8524_5#15	R	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	R	R	R	S	S	S	R	R	S	R	R	S	S	S	S	R	S	S	S	S	R	R	R	R
14623_8#86	R	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	R	R	R	S	S	S	R	R	S	R	R	S	S	S	S	R	S	S	S	S	R	R	R	R
14355_2#88	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14412_8#67	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14412_8#72	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
8524_5#20	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14355_2#43	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14623_8#61	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14355_2#93	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14208_8#23	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
14200_7#36	S	S	S	S	R	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	R	S	S	S	S	R	S	R	R
14448_1#57	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	R	S
