curve_id	strain_id	nitrogen_source_pm3	r	auc_l
74975_C_H07	74975	Ala-Thr	0.589799112282419	5883.21132505352
74975_C_H08	74975	Gly-Asn	0.760553412373634	7103.22414805173
74975_C_H09	74975	Gly-Gln	0.596086787946594	7519.94884918882
74975_C_H10	74975	Gly-Glu	0.49739078963887	8325.99529890374
74975_C_H11	74975	Gly-Me	0.55731139452966	6713.97613040261
74975_C_H12	74975	Met-Ala	0.437348601445556	4808.94767963822
80131_A_A01	80131	Negative_Control	0.240850046296382	3169.69714143785
80131_A_A02	80131	Ammonia	0.338643356934418	3497.5729984278
80131_A_A03	80131	Nitrite	0.20521537087446	2599.28130794787
80131_A_A04	80131	Nitrate	0.222536579852207	2802.7431963274
80131_A_A05	80131	Urea	0.220156377802026	2773.92081500371
80131_A_A06	80131	Biure	0.221263921161715	2626.323348462
80131_A_A07	80131	L-Alanine	0.187133541246485	2516.18155127582
80131_A_A08	80131	L-Arginine	0.200109638750923	2978.1056364567
80131_A_A09	80131	L-Asparagine	0.273881176289754	3755.17475799218
80131_A_A10	80131	L-Aspartic_Acid	0.250763246268059	3344.12256972818
80131_A_A11	80131	L-Cysteine	0.155888701025314	4513.05523700506
80131_A_A12	80131	L-Glutamic_Acid	0.217830090401487	3968.73841178813
80131_A_B01	80131	L-Glutamine	0.326982289062793	3369.87541314247
80131_A_B02	80131	Glycine	0.481776117318948	5589.13165652599
80131_A_B03	80131	L-Histidine	0.322469251813087	3494.1965648388
80131_A_B04	80131	L-Isoleucine	0.128959373920649	1526.81114683542
80131_A_B05	80131	L-Leucine	0.349684990949227	3573.89509452972
80131_A_B06	80131	L-Lysine	0.275687660862638	3291.05705986415
80131_A_B07	80131	L-Methionine	0.294627438872555	3432.15080172374
80131_A_B08	80131	L-Phenylalanine	0.304764996455082	3919.93508107255
80131_A_B09	80131	L-Proline	0.294103219667091	3410.88544748781
80131_A_B10	80131	L-Serine	0.275154061343403	3638.17250217925
80131_A_B11	80131	L-Threonine	0.326967519557994	4416.35155684857
80131_A_B12	80131	L-Tryptophan	0.191252361809842	3308.34902734506
80131_A_C01	80131	L-Tyrosine	0.257772547431315	1898.29933628698
80131_A_C02	80131	L-Valine	0.385567831641409	3904.81812929342
80131_A_C03	80131	D-Alanine	0.255364065528804	3048.88220652574
80131_A_C04	80131	D-Asparagine	0.374254537830999	3782.79327948176
80131_A_C05	80131	D-Aspartic_Acid	0.309302096431099	3393.04007513585
80131_A_C06	80131	D-Glutamic_Acid	0.271835572630015	4365.74010976833
80131_A_C07	80131	D-Lysine	0.187875361933333	2711.11669039675
80131_A_C08	80131	D-Serine	0.295685714294299	3375.55988006566
80131_A_C09	80131	D-Valine	0.298402823455609	5489.24717127385
80131_A_C10	80131	L-Citrulline	0.351365869558028	4351.63827154394
80131_A_C11	80131	L-Homoserine	0.223980655984851	2772.53845186733
80131_A_C12	80131	L-Ornithine	0.210376510117465	3277.10686893488
80131_A_D01	80131	N-Acetyl-L-Glutamic_Acid	0.251249627333179	2828.76041691961
80131_A_D02	80131	N-Phthaloyl-L-Glutamic_Acid	0.355638948281897	3123.88655496355
80131_A_D03	80131	L-Pyroglutamic_Acid	0.313475994695803	4383.36364354576
80131_A_D04	80131	Hydroxylamine	0.379414590695968	4694.92365734951
80131_A_D05	80131	Methylamine	0.34914230114917	4188.94692559242
80131_A_D06	80131	N-Amylamine	0.309444193712039	4986.62726755741
80131_A_D07	80131	N-Butylamine	0.36458920965545	4958.8305854962
80131_A_D08	80131	Ethylamine	0.355914785081499	5052.17166386311
80131_A_D09	80131	Ethanolamine	0.324238042481355	5116.15684820328
80131_A_D10	80131	Ethylenediamine	0.326716402611472	4705.47523758881
80131_A_D11	80131	Putrescine	0.324331878626602	3858.81394007114
80131_A_D12	80131	Agmatine	0.196056348712431	3270.09333602793
80131_A_E01	80131	Histamine	0.188364782045609	2961.23714315204
80131_A_E02	80131	ß-Phenylethyl-amine	0.24122778423663	2714.12828932102
80131_A_E03	80131	Tyramine	0.343247070636338	3541.23412630289
80131_A_E04	80131	Acetamide	0.381366005708898	4589.69128067389
80131_A_E05	80131	Formamide	0.33359015193578	5192.28403418003
80131_A_E06	80131	Glucuronamide	0.288980653695627	5900.58281757503
80131_A_E07	80131	D,L-Lactamide	0.333405746458965	5309.7831828164
80131_A_E08	80131	D-Glucosamine	0.332605411917453	5940.96401388325
80131_A_E09	80131	D-Galactosamine	0.330102276538077	6267.06545736888
80131_A_E10	80131	D-Mannosamine	0.407423743383548	6545.66379120902
80131_A_E11	80131	N-Acetyl-D-Glucosamine	0.355104383630442	4772.53715516893
80131_A_E12	80131	N-Acetyl-D-Galactosamine	0.161705086793598	2708.20357777059
80131_A_F01	80131	N-Acetyl-D-Mannosamine	0.288248159297355	2614.64473183166
80131_A_F02	80131	Adenine	0.201526039190743	2347.17612781416
80131_A_F03	80131	Adenosine	0.26105794639172	3185.99641895568
80131_A_F04	80131	Cytidine	0.312232778165609	4391.3778245795
80131_A_F05	80131	Cytosine	0.37344040172348	4450.38143407873
80131_A_F06	80131	Guanine	0.0114160927782834	1206.79022614775
80131_A_F07	80131	Guanosine	0.193894587604595	2151.76270583931
80131_A_F08	80131	Thymine	0.335018867459992	4839.3139754496
80131_A_F09	80131	Thymidine	0.314012855071093	4662.69787999615
80131_A_F10	80131	Uracil	0.354425644645607	4968.65001377757
80131_A_F11	80131	Uridine	0.342368766930457	3567.15429063102
80131_A_F12	80131	Inosine	0.226021379715638	3777.56252196571
80131_A_G01	80131	Xanthine	0.373591931917633	3099.15615423031
80131_A_G02	80131	Xanthosine	0.283847153051787	3110.96585898041
80131_A_G03	80131	Uric_Acid	0.411102558929039	3824.95093657246
80131_A_G04	80131	Alloxan	0.243433947055712	3920.66997766787
80131_A_G05	80131	Allantoin	0.410497256221399	4205.6486978197
80131_A_G06	80131	Parabanic_Acid	0.344250981352238	3615.95910081649
80131_A_G07	80131	D,L-α-Amino-N-Butyric_Acid	0.350185321931978	3892.16184293767
80131_A_G08	80131	γ-Amino-N-Butyric_Acid	0.276982990679613	3509.90447618336
80131_A_G09	80131	ε-Amino-N-Caproic_Acid	0.283259303688387	3535.10376355506
80131_A_G10	80131	D,L-α-Amino-Caprylic_Acid	0.203545729291774	1596.18966734395
80131_A_G11	80131	δ-Amino-N-Valeric_Acid	0.177704412500738	3029.90795992093
80131_A_G12	80131	α-Amino-N-Valeric_Acid	0.217432822734988	2324.87080011943
80131_A_H01	80131	Ala-Asp	0.258255416693827	2719.83174344935
80131_A_H02	80131	Ala-Gln	0.234452458238833	2676.57577261943
80131_A_H03	80131	Ala-Glu	0.16065124770961	3537.47580022605
80131_A_H04	80131	Ala-Gly	0.353671273090973	3491.34613635709
80131_A_H05	80131	Ala-His	0.254352387168765	2415.77115018698
80131_A_H06	80131	Ala-Leu	0.199068356394043	1935.21957653485
80131_A_H07	80131	Ala-Thr	0.370668977955254	3270.16664024791
80131_A_H08	80131	Gly-Asn	0.631341511888455	5229.53707455315
80131_A_H09	80131	Gly-Gln	0.476997617426068	5802.8003775931
80131_A_H10	80131	Gly-Glu	0.630857771161932	6956.49258412165
80131_A_H11	80131	Gly-Me	0.443331445616123	4453.00346584285
80131_A_H12	80131	Met-Ala	0.16690334845229	3135.67150627711
80131_B_A01	80131	Negative_Control	0.252065661522133	2837.34246207348
80131_B_A02	80131	Ammonia	0.323721552637032	3178.71064678896
80131_B_A03	80131	Nitrite	0.270251418455493	1916.86646569327
80131_B_A04	80131	Nitrate	0.207167816321131	2594.08239284374
80131_B_A05	80131	Urea	0.208063121342486	2634.68236251722
80131_B_A06	80131	Biure	0.217211078022435	2336.88193789683
80131_B_A07	80131	L-Alanine	0.160027773464757	1909.61810270051
80131_B_A08	80131	L-Arginine	0.196517521492993	2425.09517900094
80131_B_A09	80131	L-Asparagine	0.260191837535642	3726.25122021282
80131_B_A10	80131	L-Aspartic_Acid	0.243925917316569	3620.09604250906
80131_B_A11	80131	L-Cysteine	0.134836865377964	3459.30558619507
80131_B_A12	80131	L-Glutamic_Acid	0.205561374264682	3443.61918688665
80131_B_B01	80131	L-Glutamine	0.282686401949224	3827.35323696287
80131_B_B02	80131	Glycine	0.457291288552009	5373.0512750426
80131_B_B03	80131	L-Histidine	0.273936357129983	3077.12721066442
80131_B_B04	80131	L-Isoleucine	0.153036815689373	2122.40051000247
80131_B_B05	80131	L-Leucine	0.263641077141553	4611.41557977747
80131_B_B06	80131	L-Lysine	0.187723872348952	3316.42746852598
80131_B_B07	80131	L-Methionine	0.313524311316821	3740.41472757616
80131_B_B08	80131	L-Phenylalanine	0.285288103346896	4470.12063185641
80131_B_B09	80131	L-Proline	0.243740360846872	3419.25385496425
80131_B_B10	80131	L-Serine	0.351111656303266	3939.43806589963
80131_B_B11	80131	L-Threonine	0.37252129853714	5025.13323173977
80131_B_B12	80131	L-Tryptophan	0.220961449630772	2885.18490209785
80131_B_C01	80131	L-Tyrosine	0.186902529962914	1663.43726210288
80131_B_C02	80131	L-Valine	0.289913853900559	5265.73624626825
80131_B_C03	80131	D-Alanine	0.253466933698593	3170.35050964073
80131_B_C04	80131	D-Asparagine	0.314797980514251	3943.22018638721
80131_B_C05	80131	D-Aspartic_Acid	0.291611627555915	3149.7556107924
80131_B_C06	80131	D-Glutamic_Acid	0.238683634977857	4007.00702008925
80131_B_C07	80131	D-Lysine	0.240402223642773	3197.75569547431
80131_B_C08	80131	D-Serine	0.289946700201178	3348.30196355017
80131_B_C09	80131	D-Valine	0.280004024911805	5808.41280763613
80131_B_C10	80131	L-Citrulline	0.295722075209494	4108.26124783918
80131_B_C11	80131	L-Homoserine	0.237277024703174	2482.46391335467
80131_B_C12	80131	L-Ornithine	0.242834557813513	2355.5351586996
80131_B_D01	80131	N-Acetyl-L-Glutamic_Acid	0.189053446348164	2686.45029078232
80131_B_D02	80131	N-Phthaloyl-L-Glutamic_Acid	0.282665462827377	3408.03891279052
80131_B_D03	80131	L-Pyroglutamic_Acid	0.280430516600207	4353.2661654074
80131_B_D04	80131	Hydroxylamine	0.31941859789208	4873.33382489027
80131_B_D05	80131	Methylamine	0.309752782180976	4941.96648553505
80131_B_D06	80131	N-Amylamine	0.30834099022491	4699.58844419491
80131_B_D07	80131	N-Butylamine	0.311312376237378	5447.41263304551
80131_B_D08	80131	Ethylamine	0.304501899635952	5290.96190207664
80131_B_D09	80131	Ethanolamine	0.295730049015005	5169.85813884904
80131_B_D10	80131	Ethylenediamine	0.206810154124051	3571.52408900506
80131_B_D11	80131	Putrescine	0.262649829249127	3866.18970730751
80131_B_D12	80131	Agmatine	0.247031024457662	2294.88341842196
80131_B_E01	80131	Histamine	0.178456125931862	2519.28279604419
80131_B_E02	80131	ß-Phenylethyl-amine	0.261280122825207	3226.99798080522
80131_B_E03	80131	Tyramine	0.29618857638155	4097.43199685149
80131_B_E04	80131	Acetamide	0.305986716821688	4922.16762360065
80131_B_E05	80131	Formamide	0.297935145207286	5428.02518827906
80131_B_E06	80131	Glucuronamide	0.278780264205408	5492.514536267
80131_B_E07	80131	D,L-Lactamide	0.300942590594841	5453.31385448338
80131_B_E08	80131	D-Glucosamine	0.318023101156693	5496.75039277879
80131_B_E09	80131	D-Galactosamine	0.314946697277581	5953.19052494238
80131_B_E10	80131	D-Mannosamine	0.320376236913204	5913.39557090634
80131_B_E11	80131	N-Acetyl-D-Glucosamine	0.29638432036192	4446.98245727045
80131_B_E12	80131	N-Acetyl-D-Galactosamine	0.205211108033915	2881.25100045295
80131_B_F01	80131	N-Acetyl-D-Mannosamine	0.222174323907178	2834.73735683965
80131_B_F02	80131	Adenine	0.207703673902969	2769.13987979382
80131_B_F03	80131	Adenosine	0.206814153908096	3360.67796467735
80131_B_F04	80131	Cytidine	0.300571930588856	4535.03150088608
80131_B_F05	80131	Cytosine	0.297258349305432	4974.85002507148
80131_B_F06	80131	Guanine	0.17123188684644	2159.13435628694
80131_B_F07	80131	Guanosine	0.254374889995545	1662.3449728929
80131_B_F08	80131	Thymine	0.286180478202007	4418.37248816039
80131_B_F09	80131	Thymidine	0.286061588452028	4512.4526062262
80131_B_F10	80131	Uracil	0.31303655127673	4412.49882702885
80131_B_F11	80131	Uridine	0.267400096735117	3329.09557667637
80131_B_F12	80131	Inosine	0.214502967716987	3293.67074766404
80131_B_G01	80131	Xanthine	0.608916865750284	2741.99233982063
80131_B_G02	80131	Xanthosine	0.220781782179792	3979.49637133159
80131_B_G03	80131	Uric_Acid	0.307456900553567	3754.43569527493
80131_B_G04	80131	Alloxan	0.278321839156343	4124.58302484774
80131_B_G05	80131	Allantoin	0.318184356116305	4752.69001752521
80131_B_G06	80131	Parabanic_Acid	0.352766172003188	4376.65056058927
80131_B_G07	80131	D,L-α-Amino-N-Butyric_Acid	0.324652841639811	4124.02698212688
80131_B_G08	80131	γ-Amino-N-Butyric_Acid	0.202827917724325	3467.0105266551
80131_B_G09	80131	ε-Amino-N-Caproic_Acid	0.206953537952511	3231.50683204251
80131_B_G10	80131	D,L-α-Amino-Caprylic_Acid	0.307658846381199	1290.75516644138
80131_B_G11	80131	δ-Amino-N-Valeric_Acid	0.176138988566577	2618.8102330011
80131_B_G12	80131	α-Amino-N-Valeric_Acid	0.251085842787786	1701.28053462582
80131_B_H01	80131	Ala-Asp	0.258857410523217	3475.74638549846
80131_B_H02	80131	Ala-Gln	0.20856360540091	2885.91485373789
80131_B_H03	80131	Ala-Glu	0.170651502707468	4235.67184887628
80131_B_H04	80131	Ala-Gly	0.38112869586312	2938.05080181488
80131_B_H05	80131	Ala-His	0.212217502693665	2206.42125944096
80131_B_H06	80131	Ala-Leu	0.145064900034691	2042.62817496411
80131_B_H07	80131	Ala-Thr	0.39116645921566	3398.12223631669
80131_B_H08	80131	Gly-Asn	0.760333916718254	5265.59311398297
80131_B_H09	80131	Gly-Gln	0.513236679591403	5586.62191611684
80131_B_H10	80131	Gly-Glu	0.65990526054746	5771.41713939574
80131_B_H11	80131	Gly-Me	0.487313208030058	4359.40116401182
80131_B_H12	80131	Met-Ala	0.163438289504971	1930.01412373416
80131_C_A01	80131	Negative_Control	0.270549389363432	2830.67578262373
80131_C_A02	80131	Ammonia	0.411292546643369	3330.36139080557
80131_C_A03	80131	Nitrite	0.208518122579622	2419.72117288514
80131_C_A04	80131	Nitrate	0.234997377749833	2590.78034162545
80131_C_A05	80131	Urea	0.242028434623426	2589.6121715938
80131_C_A06	80131	Biure	0.263314150597575	2455.84695886966
80131_C_A07	80131	L-Alanine	0.185126651969901	2380.5302394867
80131_C_A08	80131	L-Arginine	0.227714935028641	2771.57395584036
80131_C_A09	80131	L-Asparagine	0.283404678670204	3702.65217692766
80131_C_A10	80131	L-Aspartic_Acid	0.261872988742447	3020.08180299135
80131_C_A11	80131	L-Cysteine	0.181643828939363	4501.94425451371
80131_C_A12	80131	L-Glutamic_Acid	0.242021371486699	4047.9528684946
80131_C_B01	80131	L-Glutamine	0.30209927804433	3293.79720168281
80131_C_B02	80131	Glycine	0.429095171878062	5621.52455015892
80131_C_B03	80131	L-Histidine	0.31398432569612	3200.91320600596
80131_C_B04	80131	L-Isoleucine	0.148684106246958	1431.6958670357
80131_C_B05	80131	L-Leucine	0.314432788946671	3473.38080053572
80131_C_B06	80131	L-Lysine	0.298770699281292	3219.41545164458
80131_C_B07	80131	L-Methionine	0.246953774904901	3239.04554334221
80131_C_B08	80131	L-Phenylalanine	0.320755583537286	4507.1404808523
80131_C_B09	80131	L-Proline	0.316206065937331	3126.75523081953
80131_C_B10	80131	L-Serine	0.282174279524171	3261.23357727133
80131_C_B11	80131	L-Threonine	0.379457744570453	4815.54803466593
80131_C_B12	80131	L-Tryptophan	0.205086467970548	2983.64654033588
80131_C_C01	80131	L-Tyrosine	0.256095743098524	1952.50154435517
80131_C_C02	80131	L-Valine	0.383589477712676	3654.36994939488
80131_C_C03	80131	D-Alanine	0.253420275724427	2840.9961222717
80131_C_C04	80131	D-Asparagine	0.3243140880089	3516.24399703344
80131_C_C05	80131	D-Aspartic_Acid	0.289496776231134	3176.46988564027
80131_C_C06	80131	D-Glutamic_Acid	0.249506570087878	4117.52352819855
80131_C_C07	80131	D-Lysine	0.197069667173106	2574.14810039712
80131_C_C08	80131	D-Serine	0.261179584066877	3128.39926641381
80131_C_C09	80131	D-Valine	0.301836226235806	5232.89196669101
80131_C_C10	80131	L-Citrulline	0.373169750385897	4307.07298809616
80131_C_C11	80131	L-Homoserine	0.215809700104768	2531.97699060558
80131_C_C12	80131	L-Ornithine	0.200584618971942	3108.30729266767
80131_C_D01	80131	N-Acetyl-L-Glutamic_Acid	0.260576910966936	2616.83849695964
80131_C_D02	80131	N-Phthaloyl-L-Glutamic_Acid	0.340593236254585	3150.4422464244
80131_C_D03	80131	L-Pyroglutamic_Acid	0.309676083778571	4279.22301833028
80131_C_D04	80131	Hydroxylamine	0.386217599276119	4537.24393170433
80131_C_D05	80131	Methylamine	0.368411142653072	3874.4351866932
80131_C_D06	80131	N-Amylamine	0.334392077343544	4445.01547430868
80131_C_D07	80131	N-Butylamine	0.342777440793396	4776.39152043692
80131_C_D08	80131	Ethylamine	0.354958925455528	5024.14438929843
80131_C_D09	80131	Ethanolamine	0.354394202069854	5172.26367452708
80131_C_D10	80131	Ethylenediamine	0.325670297766879	4077.81002806509
80131_C_D11	80131	Putrescine	0.338012046344953	3454.96987653909
80131_C_D12	80131	Agmatine	0.210273894593314	3294.86393137768
80131_C_E01	80131	Histamine	0.202595789240152	2751.6605377269
80131_C_E02	80131	ß-Phenylethyl-amine	0.267402140260701	2716.33109946984
80131_C_E03	80131	Tyramine	0.339919717603857	3771.37849111379
80131_C_E04	80131	Acetamide	0.361216934504692	4359.18768282788
80131_C_E05	80131	Formamide	0.373912186585668	4832.27468261899
80131_C_E06	80131	Glucuronamide	0.295126835450106	5827.49999680414
80131_C_E07	80131	D,L-Lactamide	0.343266234580992	5493.51677053384
80131_C_E08	80131	D-Glucosamine	0.390764720155548	5540.28351112769
80131_C_E09	80131	D-Galactosamine	0.400170952798259	5919.77282882749
80131_C_E10	80131	D-Mannosamine	0.397291755169901	6411.81713976336
80131_C_E11	80131	N-Acetyl-D-Glucosamine	0.40127246465451	3733.15895014255
80131_C_E12	80131	N-Acetyl-D-Galactosamine	0.203855028923561	2459.31799676881
80131_C_F01	80131	N-Acetyl-D-Mannosamine	0.284856115480867	2320.25459397078
80131_C_F02	80131	Adenine	0.199551583509498	2343.60942761094
80131_C_F03	80131	Adenosine	0.232648999541746	3042.05289296427
80131_C_F04	80131	Cytidine	0.310266437287539	4129.13823026536
80131_C_F05	80131	Cytosine	0.396062984214688	3378.78608533095
80131_C_F06	80131	Guanine	0.143083160110691	1874.80018207479
80131_C_F07	80131	Guanosine	0.191502037105747	1731.48872477993
80131_C_F08	80131	Thymine	0.354324255822795	4087.32241896009
80131_C_F09	80131	Thymidine	0.336452400358827	4564.71538169771
80131_C_F10	80131	Uracil	0.389855277321451	4689.61025230103
80131_C_F11	80131	Uridine	0.319651418355321	3869.34746213433
80131_C_F12	80131	Inosine	0.219691093722208	3819.40061561528
80131_C_G01	80131	Xanthine	0.335381160896321	3442.08635418371
80131_C_G02	80131	Xanthosine	0.257915925362346	3602.52627891927
80131_C_G03	80131	Uric_Acid	0.446475361499389	3877.03936262708
80131_C_G04	80131	Alloxan	0.27719745910805	3959.18378575925
80131_C_G05	80131	Allantoin	0.463965579071418	4077.51288009497
80131_C_G06	80131	Parabanic_Acid	0.416048123949996	3623.53693890833
80131_C_G07	80131	D,L-α-Amino-N-Butyric_Acid	0.331545271162495	3967.71877957599
80131_C_G08	80131	γ-Amino-N-Butyric_Acid	0.338703600684526	3497.81201910992
80131_C_G09	80131	ε-Amino-N-Caproic_Acid	0.318006909435364	3145.16439628362
80131_C_G10	80131	D,L-α-Amino-Caprylic_Acid	0.145585240512868	1426.40095490989
80131_C_G11	80131	δ-Amino-N-Valeric_Acid	0.234719612514354	2621.14242728572
80131_C_G12	80131	α-Amino-N-Valeric_Acid	0.217907370846522	1961.71198724377
80131_C_H01	80131	Ala-Asp	0.272719268671829	2207.96584452984
80131_C_H02	80131	Ala-Gln	0.236898444597636	2533.99783671074
80131_C_H03	80131	Ala-Glu	0.165050017764251	3666.84762019049
80131_C_H04	80131	Ala-Gly	0.396331448330482	3268.59616176791
80131_C_H05	80131	Ala-His	0.221070789720636	2343.92312668084
80131_C_H06	80131	Ala-Leu	0.179463248942465	1706.93165318566
80131_C_H07	80131	Ala-Thr	0.386211438561419	3667.3843003482
80131_C_H08	80131	Gly-Asn	0.848969367584463	6492.68086320952
80131_C_H09	80131	Gly-Gln	0.58291328426423	6632.10349322887
80131_C_H10	80131	Gly-Glu	0.643416032592438	7020.98004252336
80131_C_H11	80131	Gly-Me	0.533152477252146	4765.95496295387
80131_C_H12	80131	Met-Ala	0.157631828928276	2614.34310827195
JE2_A_A01	JE2	Negative_Control	0.306618510468354	5906.36955482993
JE2_A_A02	JE2	Ammonia	0.330411518154549	6850.65061535977
JE2_A_A03	JE2	Nitrite	0.229986195468455	4200.92785352403
JE2_A_A04	JE2	Nitrate	0.275915217937462	5388.5428221961
JE2_A_A05	JE2	Urea	0.297727354947288	6678.42371192359
JE2_A_A06	JE2	Biure	0.252878827852367	5043.76740923565
JE2_A_A07	JE2	L-Alanine	0.272232119199434	5080.77556145359
JE2_A_A08	JE2	L-Arginine	0.280472347195085	5287.62019836821
JE2_A_A09	JE2	L-Asparagine	0.584407046627394	7880.97988595317
JE2_A_A10	JE2	L-Aspartic_Acid	0.300115611240344	6150.44225698749
JE2_A_A11	JE2	L-Cysteine	0.18501004273214	5075.8122345067
JE2_A_A12	JE2	L-Glutamic_Acid	0.392904948209871	6505.84805956322
JE2_A_B01	JE2	L-Glutamine	0.579710427289033	7279.68597204194
JE2_A_B02	JE2	Glycine	0.728286418163701	8735.07599401471
JE2_A_B03	JE2	L-Histidine	0.35361805836716	5845.73007262005
JE2_A_B04	JE2	L-Isoleucine	0.315009194998748	4652.88471932005
JE2_A_B05	JE2	L-Leucine	0.338882035472019	6222.11088452135
JE2_A_B06	JE2	L-Lysine	0.347971723181403	6913.39489954613
JE2_A_B07	JE2	L-Methionine	0.339154863585173	6733.32109710328
JE2_A_B08	JE2	L-Phenylalanine	0.358332064076378	7622.33948729454
JE2_A_B09	JE2	L-Proline	0.326994660500913	7069.53410996139
JE2_A_B10	JE2	L-Serine	0.371688862500879	7043.22661953459
JE2_A_B11	JE2	L-Threonine	0.539975102819292	7739.49701521613
JE2_A_B12	JE2	L-Tryptophan	0.194688989945625	4049.93904679795
JE2_A_C01	JE2	L-Tyrosine	0.198048321482427	3910.61538774377
JE2_A_C02	JE2	L-Valine	0.375053152999122	6669.04608647532
JE2_A_C03	JE2	D-Alanine	0.344377548569563	6715.44112447309
JE2_A_C04	JE2	D-Asparagine	0.348446430837184	6508.9178819444
JE2_A_C05	JE2	D-Aspartic_Acid	0.279282512654027	6196.60830215768
JE2_A_C06	JE2	D-Glutamic_Acid	0.31217138085592	6803.83004353014
JE2_A_C07	JE2	D-Lysine	0.357749566105516	7273.70454783733
JE2_A_C08	JE2	D-Serine	0.348673643800392	7036.64380883185
JE2_A_C09	JE2	D-Valine	0.32653498561203	7589.21695306336
JE2_A_C10	JE2	L-Citrulline	0.371079117397524	6929.45470755616
JE2_A_C11	JE2	L-Homoserine	0.406382646424216	5176.9448377743
JE2_A_C12	JE2	L-Ornithine	0.267957625905213	5370.59593725496
JE2_A_D01	JE2	N-Acetyl-L-Glutamic_Acid	0.240592501288221	4406.04085179091
JE2_A_D02	JE2	N-Phthaloyl-L-Glutamic_Acid	0.36655605341619	5718.84655350149
JE2_A_D03	JE2	L-Pyroglutamic_Acid	0.304646319793634	7042.17269520131
JE2_A_D04	JE2	Hydroxylamine	0.364425745477617	7407.66854290887
JE2_A_D05	JE2	Methylamine	0.323362303585624	6983.37503823721
JE2_A_D06	JE2	N-Amylamine	0.31963746616004	7605.53616973759
JE2_A_D07	JE2	N-Butylamine	0.335177084647864	7838.59694157504
JE2_A_D08	JE2	Ethylamine	0.341542640290357	7694.26272802376
JE2_A_D09	JE2	Ethanolamine	0.359669739782864	7684.01299048464
JE2_A_D10	JE2	Ethylenediamine	0.389235637360059	7148.6017756218
JE2_A_D11	JE2	Putrescine	0.372872620559112	6535.14301266972
JE2_A_D12	JE2	Agmatine	0.458662509699729	3905.38783101615
JE2_A_E01	JE2	Histamine	0.205667473400386	3770.90651358671
JE2_A_E02	JE2	ß-Phenylethyl-amine	0.423118056222621	6409.23548926272
JE2_A_E03	JE2	Tyramine	0.342887178291021	6566.6032128967
JE2_A_E04	JE2	Acetamide	0.33633085361119	7427.91771925815
JE2_A_E05	JE2	Formamide	0.515945308079645	8302.67561946102
JE2_A_E06	JE2	Glucuronamide	0.457591996952482	8508.68447734676
JE2_A_E07	JE2	D,L-Lactamide	0.412615201808072	8223.39661195921
JE2_A_E08	JE2	D-Glucosamine	0.342651991244808	8240.71966767665
JE2_A_E09	JE2	D-Galactosamine	0.422420369945032	8608.06312427764
JE2_A_E10	JE2	D-Mannosamine	0.504418699057965	9354.50688334068
JE2_A_E11	JE2	N-Acetyl-D-Glucosamine	0.369427475120796	6829.27708611505
JE2_A_E12	JE2	N-Acetyl-D-Galactosamine	0.236742519946613	4953.12649136176
JE2_A_F01	JE2	N-Acetyl-D-Mannosamine	0.282788498725339	5137.82497553094
JE2_A_F02	JE2	Adenine	0.363301371681416	5893.25648140524
JE2_A_F03	JE2	Adenosine	0.292409209345518	5949.17733619305
JE2_A_F04	JE2	Cytidine	0.293700013005381	6864.86106029126
JE2_A_F05	JE2	Cytosine	0.28659894381221	6962.58967303393
JE2_A_F06	JE2	Guanine	0.271108215168954	3967.26147091453
JE2_A_F07	JE2	Guanosine	0.250225779344465	4239.81286875856
JE2_A_F08	JE2	Thymine	0.303023658095034	7227.03908108887
JE2_A_F09	JE2	Thymidine	0.28428633905018	7459.47848835943
JE2_A_F10	JE2	Uracil	0.324542079227055	7659.48014480334
JE2_A_F11	JE2	Uridine	0.357589334697533	6594.83192535261
JE2_A_F12	JE2	Inosine	0.232835248043656	4893.02321935202
JE2_A_G01	JE2	Xanthine	0.760945454114488	2617.0108828006
JE2_A_G02	JE2	Xanthosine	0.333587646754865	6052.37958416376
JE2_A_G03	JE2	Uric_Acid	0.357920520788021	6900.74604569337
JE2_A_G04	JE2	Alloxan	0.326658967985444	6839.82387860804
JE2_A_G05	JE2	Allantoin	0.352112477632156	7681.08953953155
JE2_A_G06	JE2	Parabanic_Acid	0.31590248267516	6944.09564058352
JE2_A_G07	JE2	D,L-α-Amino-N-Butyric_Acid	0.520851326622636	6977.97844058218
JE2_A_G08	JE2	γ-Amino-N-Butyric_Acid	0.325387741817246	6358.96012434595
JE2_A_G09	JE2	ε-Amino-N-Caproic_Acid	0.307321208691834	6035.13320333358
JE2_A_G10	JE2	D,L-α-Amino-Caprylic_Acid	0.837277938357421	4971.58090598038
JE2_A_G11	JE2	δ-Amino-N-Valeric_Acid	0.404620525919583	6004.63007729883
JE2_A_G12	JE2	α-Amino-N-Valeric_Acid	0.277340475600463	4042.49694726113
JE2_A_H01	JE2	Ala-Asp	0.391163604041071	5613.35719026562
JE2_A_H02	JE2	Ala-Gln	0.256030248255499	6538.60910047943
JE2_A_H03	JE2	Ala-Glu	0.31391009066663	7624.87436972944
JE2_A_H04	JE2	Ala-Gly	0.630595290932016	6361.88340616409
JE2_A_H05	JE2	Ala-His	0.28436304480767	3844.35991030031
JE2_A_H06	JE2	Ala-Leu	0.297290519875771	4197.13924554312
JE2_A_H07	JE2	Ala-Thr	0.442403462505139	5315.26331198122
JE2_A_H08	JE2	Gly-Asn	0.771015079557972	7840.76782119272
